ОКДП;ОКПД2
1551206;11.01.10.111
1551209;11.01.10.111
1551210;11.01.10.112
1551220;11.01.10.120
1551221;11.01.10.121
1551226;11.01.10.122
1551223;11.01.10.125
1551224;11.01.10.125
1551222;11.01.10.129
1551225;11.01.10.129
1551227;11.01.10.129
1551229;11.01.10.129
1551240;11.01.10.130
1551241;11.01.10.131
1551245;11.01.10.132
1551242;11.01.10.139
1551243;11.01.10.139
1551244;11.01.10.139
1551246;11.01.10.139
1551250;11.01.10.140
1551260;11.01.10.140
1551230;11.01.10.150
1551231;11.01.10.150
1551232;11.01.10.150
1552300;11.02.11.111
1552301;11.02.11.111
1552310;11.02.11.119
1552320;11.02.11.120
1552600;11.02.12.120
1552610;11.02.12.120
1552700;11.02.12.120
1552722;11.02.20.110
1552723;11.02.20.120
1551280;11.03.10.120
1551281;11.03.10.120
1551282;11.03.10.120
1551283;11.03.10.120
1551284;11.03.10.120
1551289;11.03.10.120
1552400;11.03.10.130
1552410;11.03.10.130
1552420;11.03.10.130
1552430;11.03.10.130
1552130;11.04.10.110
1552100;11.04.10.120
1552110;11.04.10.120
1552120;11.04.10.120
1553100;11.05.10.110
1553101;11.05.10.110
1553102;11.05.10.110
1553103;11.05.10.110
1553104;11.05.10.110
1553440;11.05.20.110
1553450;11.05.20.110
1553470;11.05.20.110
1553480;11.05.20.110
1553491;11.06.10.110
1553492;11.06.10.120
1553493;11.06.10.140
1554111;11.07.11.111
1554113;11.07.11.112
1554114;11.07.11.112
1554115;11.07.11.113
1554117;11.07.11.120
1554116;11.07.19.110
1554400;11.07.19.120
1554401;11.07.19.120
1554402;11.07.19.120
1554403;11.07.19.120
1554404;11.07.19.120
1554405;11.07.19.120
1554406;11.07.19.120
1554204;11.07.19.130
1554201;11.07.19.140
1554203;11.07.19.140
1554205;11.07.19.140
1554500;11.07.19.160
1554501;11.07.19.160
1554510;11.07.19.160
1554511;11.07.19.160
1554520;11.07.19.160
1554521;11.07.19.160
1554522;11.07.19.160
1554523;11.07.19.160
1554524;11.07.19.160
1554210;11.07.19.190
1554220;11.07.19.190
1554230;11.07.19.190
1554240;11.07.19.190
1610000;12.00.11
1610030;12.00.11.110
1610301;12.00.11.110
1610302;12.00.11.110
1610303;12.00.11.110
1610020;12.00.11.130
1610201;12.00.11.130
1610202;12.00.11.130
1610203;12.00.11.130
1610204;12.00.11.130
1610205;12.00.11.130
1610206;12.00.11.130
1610207;12.00.11.130
1610208;12.00.11.130
1610010;12.00.11.140
1610101;12.00.11.140
1610102;12.00.11.140
1610103;12.00.11.140
1610104;12.00.11.140
1610105;12.00.11.140
1610106;12.00.11.140
1620000;12.00.19
1620020;12.00.19
1620120;12.00.19.110
1620130;12.00.19.110
1620140;12.00.19.110
1620150;12.00.19.130
1620151;12.00.19.130
1620152;12.00.19.130
1620153;12.00.19.130
1620030;12.00.19.140
1620300;12.00.19.140
1620200;12.00.19.150
1620210;12.00.19.150
1620220;12.00.19.150
9411020;12.00.99.000
1711101;13.10.21.000
1711102;13.10.21.000
1711103;13.10.21.000
1711104;13.10.21.000
1711110;13.10.21.000
1711013;13.10.22.000
1711130;13.10.22.000
1711131;13.10.22.000
1711132;13.10.22.000
1711133;13.10.22.000
1711134;13.10.22.000
1711140;13.10.22.000
1711141;13.10.22.000
1711142;13.10.22.000
1711143;13.10.22.000
1711144;13.10.22.000
1711150;13.10.22.000
1711151;13.10.22.000
1711152;13.10.22.000
1711200;13.10.25.110
1711201;13.10.25.120
1711202;13.10.25.190
1711220;13.10.26.110
1711221;13.10.26.110
1711222;13.10.26.110
1711230;13.10.26.110
1711231;13.10.26.110
1711232;13.10.26.110
1711240;13.10.26.190
1711241;13.10.26.190
1711242;13.10.26.190
1711017;13.10.29.110
1711250;13.10.29.110
1711251;13.10.29.110
1711252;13.10.29.110
1711253;13.10.29.110
1711254;13.10.29.110
1711255;13.10.29.110
1711256;13.10.29.110
1711260;13.10.29.120
1711261;13.10.29.120
1711262;13.10.29.120
1711263;13.10.29.120
1711037;13.10.40.110
1711900;13.10.40.110
1711901;13.10.40.110
1711902;13.10.40.110
1711910;13.10.40.110
1711911;13.10.40.110
1711912;13.10.40.110
1711913;13.10.40.110
1711914;13.10.40.110
1711915;13.10.40.110
1711470;13.10.40.121
1711471;13.10.40.122
1711472;13.10.40.123
1711473;13.10.40.124
1711480;13.10.40.129
1711481;13.10.40.129
1711490;13.10.40.129
1711491;13.10.40.130
1711492;13.10.40.131
1711493;13.10.40.132
1711500;13.10.40.133
1711501;13.10.40.134
1711502;13.10.40.135
1711503;13.10.40.136
1711890;13.10.50.100
1711880;13.10.50.110
1711881;13.10.50.110
1711882;13.10.50.110
1711883;13.10.50.110
1711891;13.10.50.113
1711892;13.10.50.113
1711832;13.10.50.120
1711440;13.10.50.130
1711450;13.10.50.130
1711884;13.10.50.130
1711885;13.10.50.130
1711886;13.10.50.130
1711887;13.10.50.130
1711895;13.10.50.133
1711033;13.10.50.140
1711830;13.10.50.140
1711831;13.10.50.140
1711833;13.10.50.140
1711893;13.10.50.143
1711894;13.10.50.143
1711896;13.10.50.143
1711560;13.10.61.110
1711561;13.10.61.110
1711562;13.10.61.110
1711320;13.10.62.000
1711321;13.10.62.000
1711322;13.10.62.000
1711323;13.10.62.000
1711324;13.10.62.000
1711325;13.10.62.000
1711326;13.10.62.000
1711327;13.10.62.000
1711328;13.10.62.000
1711330;13.10.62.000
1711331;13.10.62.000
1711332;13.10.62.000
1711340;13.10.62.000
1711341;13.10.62.000
1711342;13.10.62.000
1711350;13.10.62.000
1711351;13.10.62.000
1711352;13.10.62.000
1711353;13.10.62.000
1711360;13.10.62.000
1711361;13.10.62.000
1711370;13.10.62.000
1711371;13.10.62.000
1711372;13.10.62.000
1711373;13.10.62.000
1711380;13.10.62.000
1711400;13.10.71.110
1711840;13.10.71.110
1711845;13.10.71.110
1711850;13.10.71.110
1711401;13.10.71.111
1711841;13.10.71.111
1711843;13.10.71.111
1711402;13.10.71.112
1711842;13.10.71.112
1711844;13.10.71.112
1711411;13.10.71.113
1711851;13.10.71.113
1711412;13.10.71.114
1711852;13.10.71.114
1711853;13.10.71.114
1711854;13.10.71.114
1711855;13.10.71.114
1711856;13.10.71.114
1711857;13.10.71.114
1711270;13.10.71.120
1711271;13.10.71.120
1711272;13.10.71.120
1711273;13.10.71.120
1711274;13.10.71.120
1711405;13.10.71.121
1711403;13.10.71.190
1711404;13.10.71.190
1711406;13.10.71.190
1711410;13.10.71.190
1711035;13.10.72.110
1711860;13.10.72.110
1711420;13.10.72.111
1711421;13.10.72.111
1711429;13.10.72.111
1711862;13.10.72.111
1711863;13.10.72.111
1711866;13.10.72.111
1711872;13.10.72.111
1711864;13.10.72.112
1711861;13.10.72.119
1711865;13.10.72.119
1711870;13.10.72.119
1711871;13.10.72.119
2109440;13.10.72.130
1711950;13.10.82.111
1711951;13.10.82.111
1711952;13.10.82.111
1711953;13.10.82.111
1711954;13.10.82.111
1711955;13.10.82.111
1711956;13.10.82.111
1711957;13.10.82.111
1711960;13.10.82.112
1711961;13.10.82.112
1711962;13.10.82.112
1711963;13.10.82.112
1711964;13.10.82.112
1711965;13.10.82.112
1711966;13.10.82.112
1711014;13.10.91.110
1711160;13.10.91.110
1711161;13.10.91.110
1711162;13.10.91.110
1711170;13.10.91.110
1711171;13.10.91.110
1711172;13.10.91.110
1711180;13.10.91.110
1711181;13.10.91.110
1711182;13.10.91.110
1711183;13.10.91.110
1715000;13.20.11
1715010;13.20.11
1715020;13.20.11
1715030;13.20.11
1715040;13.20.11
1715050;13.20.11
1715060;13.20.11
1715070;13.20.11
1715080;13.20.11
1715090;13.20.11
1715430;13.20.11
1715431;13.20.11
1715440;13.20.11
1715441;13.20.11
1715442;13.20.11
1715450;13.20.11
1715451;13.20.11
1715452;13.20.11
1715453;13.20.11
1715454;13.20.11
1715455;13.20.11
1715456;13.20.11
1715459;13.20.11
1715460;13.20.11
1715461;13.20.11
1715462;13.20.11
1715463;13.20.11
1715110;13.20.11.110
1715111;13.20.11.110
1715112;13.20.11.110
1715113;13.20.11.110
1715114;13.20.11.110
1715120;13.20.11.110
1715121;13.20.11.110
1715122;13.20.11.110
1715123;13.20.11.110
1715124;13.20.11.110
1715130;13.20.11.110
1715131;13.20.11.110
1715132;13.20.11.110
1715133;13.20.11.110
1715134;13.20.11.110
1715140;13.20.11.110
1715141;13.20.11.110
1715142;13.20.11.110
1715143;13.20.11.110
1715144;13.20.11.110
1715150;13.20.11.110
1715151;13.20.11.110
1715152;13.20.11.110
1715153;13.20.11.110
1715160;13.20.11.110
1715161;13.20.11.110
1715162;13.20.11.110
1715163;13.20.11.110
1715164;13.20.11.110
1715165;13.20.11.110
1717040;13.20.11.110
1717420;13.20.11.110
1717430;13.20.11.110
1717440;13.20.11.110
1717450;13.20.11.110
1717460;13.20.11.110
1717470;13.20.11.110
1717480;13.20.11.110
1717490;13.20.11.110
1715180;13.20.11.120
1715181;13.20.11.120
1715182;13.20.11.120
1715510;13.20.11.122
1715511;13.20.11.122
1715570;13.20.11.129
1715571;13.20.11.129
1715572;13.20.11.129
1715580;13.20.11.129
1715581;13.20.11.129
1715190;13.20.11.130
1715191;13.20.11.130
1715192;13.20.11.130
1715193;13.20.11.130
1715200;13.20.11.130
1715201;13.20.11.130
1715202;13.20.11.130
1715203;13.20.11.130
1715210;13.20.11.130
1715211;13.20.11.130
1715212;13.20.11.130
1715220;13.20.11.130
1715221;13.20.11.130
1715222;13.20.11.130
1715240;13.20.11.130
1715241;13.20.11.130
1715250;13.20.11.130
1715251;13.20.11.130
1715260;13.20.11.130
1715261;13.20.11.130
1715262;13.20.11.130
1715270;13.20.11.130
1715271;13.20.11.130
1715272;13.20.11.130
1715280;13.20.11.130
1715281;13.20.11.130
1715282;13.20.11.130
1715290;13.20.11.130
1715291;13.20.11.130
1715292;13.20.11.130
1715293;13.20.11.130
1715310;13.20.11.130
1715311;13.20.11.130
1715312;13.20.11.130
1715320;13.20.11.130
1715321;13.20.11.130
1715322;13.20.11.130
1715330;13.20.11.130
1715331;13.20.11.130
1715332;13.20.11.130
1715340;13.20.11.130
1715341;13.20.11.130
1715342;13.20.11.130
1715343;13.20.11.130
1715350;13.20.11.130
1715351;13.20.11.130
1715352;13.20.11.130
1715353;13.20.11.130
1715360;13.20.11.130
1715361;13.20.11.130
1715362;13.20.11.130
1715380;13.20.11.130
1715381;13.20.11.130
1715382;13.20.11.130
1715383;13.20.11.130
1715390;13.20.11.130
1715391;13.20.11.130
1715392;13.20.11.130
1715393;13.20.11.130
1715400;13.20.11.130
1715401;13.20.11.130
1715402;13.20.11.130
1715410;13.20.11.130
1715411;13.20.11.130
1715412;13.20.11.130
1715640;13.20.11.133
1715641;13.20.11.133
1715642;13.20.11.133
1715643;13.20.11.133
1715650;13.20.11.139
1715651;13.20.11.139
1715652;13.20.11.139
1715653;13.20.11.139
1715654;13.20.11.139
1714020;13.20.12.110
1714160;13.20.12.111
1714161;13.20.12.111
1714162;13.20.12.111
1714170;13.20.12.114
1714171;13.20.12.114
1714172;13.20.12.114
1714180;13.20.12.115
1714181;13.20.12.115
1714182;13.20.12.115
1714190;13.20.12.119
1714191;13.20.12.119
1714192;13.20.12.119
1714000;13.20.12.120
1714010;13.20.12.120
1714110;13.20.12.121
1714111;13.20.12.121
1714112;13.20.12.121
1714113;13.20.12.121
1714120;13.20.12.124
1714121;13.20.12.124
1714122;13.20.12.124
1714123;13.20.12.124
1714130;13.20.12.125
1714131;13.20.12.125
1714132;13.20.12.125
1714133;13.20.12.125
1714140;13.20.12.129
1714141;13.20.12.129
1714142;13.20.12.129
1714143;13.20.12.129
1714030;13.20.12.130
1714210;13.20.12.131
1714211;13.20.12.131
1714212;13.20.12.131
1714250;13.20.12.131
1714251;13.20.12.132
1714220;13.20.12.133
1714221;13.20.12.133
1714222;13.20.12.133
1714252;13.20.12.133
1714230;13.20.12.134
1714231;13.20.12.134
1714232;13.20.12.134
1714240;13.20.12.134
1714241;13.20.12.134
1714242;13.20.12.134
1714260;13.20.12.134
1714261;13.20.12.134
1714262;13.20.12.134
1714040;13.20.12.140
1714270;13.20.12.140
1714271;13.20.12.140
1714272;13.20.12.140
1714280;13.20.12.150
1714281;13.20.12.151
1714282;13.20.12.152
1714050;13.20.12.190
1714060;13.20.12.190
1714300;13.20.12.190
1714301;13.20.12.190
1714302;13.20.12.190
1714303;13.20.12.190
1714310;13.20.12.190
1714311;13.20.12.190
1714312;13.20.12.190
1714313;13.20.12.190
1714320;13.20.12.190
1714321;13.20.12.190
1714322;13.20.12.190
1714323;13.20.12.190
1714330;13.20.12.190
1714331;13.20.12.190
1714332;13.20.12.190
1714333;13.20.12.190
1714340;13.20.12.190
1714341;13.20.12.190
1714342;13.20.12.190
1714343;13.20.12.190
1714350;13.20.12.190
1714351;13.20.12.190
1714352;13.20.12.190
1714353;13.20.12.190
1714370;13.20.12.190
1714371;13.20.12.190
1714372;13.20.12.190
1714380;13.20.12.190
1714381;13.20.12.190
1714382;13.20.12.190
1714390;13.20.12.190
1714391;13.20.12.190
1714392;13.20.12.190
1714400;13.20.12.190
1714401;13.20.12.190
1714402;13.20.12.190
1714410;13.20.12.190
1714411;13.20.12.190
1714412;13.20.12.190
1714420;13.20.12.190
1714421;13.20.12.190
1714422;13.20.12.190
1714440;13.20.12.190
1714441;13.20.12.190
1714442;13.20.12.190
1714450;13.20.12.190
1714451;13.20.12.190
1714452;13.20.12.190
1717030;13.20.12.190
1717310;13.20.12.190
1717320;13.20.12.190
1717330;13.20.12.190
1717340;13.20.12.190
1717350;13.20.12.190
1717360;13.20.12.190
1717370;13.20.12.190
1717410;13.20.12.190
1716000;13.20.13
1716010;13.20.13
1716110;13.20.13.121
1716111;13.20.13.121
1716112;13.20.13.121
1716113;13.20.13.121
1716114;13.20.13.121
1716115;13.20.13.121
1716120;13.20.13.121
1716121;13.20.13.121
1716122;13.20.13.121
1716123;13.20.13.121
1716124;13.20.13.121
1716125;13.20.13.121
1716126;13.20.13.121
1716190;13.20.13.132
1716191;13.20.13.132
1716192;13.20.13.132
1716193;13.20.13.132
1716194;13.20.13.132
1716195;13.20.13.132
1716196;13.20.13.132
1716130;13.20.13.142
1716131;13.20.13.142
1716132;13.20.13.142
1716133;13.20.13.142
1716134;13.20.13.142
1716135;13.20.13.142
1716136;13.20.13.142
1716140;13.20.13.190
1716141;13.20.13.190
1716142;13.20.13.190
1716150;13.20.13.190
1716151;13.20.13.190
1716152;13.20.13.190
1716153;13.20.13.190
1716154;13.20.13.190
1716155;13.20.13.190
1716170;13.20.13.190
1716171;13.20.13.190
1716172;13.20.13.190
1716173;13.20.13.190
1716174;13.20.13.190
1716175;13.20.13.190
1716180;13.20.13.190
1716181;13.20.13.190
1716182;13.20.13.190
1716183;13.20.13.190
1716184;13.20.13.190
1716185;13.20.13.190
1716200;13.20.13.190
1716201;13.20.13.190
1716202;13.20.13.190
1716203;13.20.13.190
1716210;13.20.13.190
1716211;13.20.13.190
1717020;13.20.13.190
1717210;13.20.13.190
1717220;13.20.13.190
1717221;13.20.13.190
1717222;13.20.13.190
1717230;13.20.13.190
1717231;13.20.13.190
1717232;13.20.13.190
1717233;13.20.13.190
1717234;13.20.13.190
1717235;13.20.13.190
1716020;13.20.14.110
1716230;13.20.14.110
1716231;13.20.14.110
1716240;13.20.14.110
1716241;13.20.14.110
1716250;13.20.14.110
1716251;13.20.14.110
1716260;13.20.14.110
1716261;13.20.14.110
1716280;13.20.14.110
1716281;13.20.14.110
1716290;13.20.14.110
1716291;13.20.14.110
1716310;13.20.14.110
1716311;13.20.14.110
1716320;13.20.14.110
1716321;13.20.14.110
1716330;13.20.14.110
1716331;13.20.14.110
1713010;13.20.20
1713030;13.20.20.111
1713240;13.20.20.111
1713241;13.20.20.111
1713242;13.20.20.111
1713243;13.20.20.111
1713244;13.20.20.111
1713245;13.20.20.111
1713250;13.20.20.111
1713251;13.20.20.111
1713252;13.20.20.111
1713253;13.20.20.111
1713254;13.20.20.111
1713255;13.20.20.111
1713260;13.20.20.111
1713261;13.20.20.111
1713262;13.20.20.111
1713263;13.20.20.111
1713264;13.20.20.111
1713265;13.20.20.111
1713270;13.20.20.111
1713271;13.20.20.111
1713272;13.20.20.111
1713273;13.20.20.111
1713020;13.20.20.113
1713200;13.20.20.113
1713201;13.20.20.113
1713202;13.20.20.113
1713203;13.20.20.113
1713204;13.20.20.113
1713210;13.20.20.113
1713211;13.20.20.113
1713212;13.20.20.113
1713213;13.20.20.113
1713220;13.20.20.113
1713221;13.20.20.113
1713380;13.20.20.114
1713381;13.20.20.114
1713382;13.20.20.114
1713383;13.20.20.114
1713384;13.20.20.114
1713040;13.20.20.115
1713290;13.20.20.115
1713291;13.20.20.115
1713292;13.20.20.115
1713293;13.20.20.115
1713294;13.20.20.115
1713295;13.20.20.115
1713296;13.20.20.115
1713300;13.20.20.115
1713301;13.20.20.115
1713302;13.20.20.115
1713303;13.20.20.115
1713304;13.20.20.115
1713305;13.20.20.115
1713310;13.20.20.115
1713311;13.20.20.115
1713312;13.20.20.115
1713313;13.20.20.115
1713314;13.20.20.115
1713320;13.20.20.115
1713321;13.20.20.115
1713322;13.20.20.115
1713323;13.20.20.115
1713324;13.20.20.115
1713110;13.20.20.119
1713111;13.20.20.119
1713112;13.20.20.119
1713120;13.20.20.119
1713121;13.20.20.119
1713122;13.20.20.119
1713123;13.20.20.119
1713124;13.20.20.119
1713130;13.20.20.119
1713131;13.20.20.119
1713132;13.20.20.119
1713133;13.20.20.119
1713140;13.20.20.119
1713141;13.20.20.119
1713142;13.20.20.119
1713143;13.20.20.119
1713150;13.20.20.119
1713151;13.20.20.119
1713152;13.20.20.119
1713170;13.20.20.119
1713171;13.20.20.119
1713172;13.20.20.119
1713173;13.20.20.119
1713350;13.20.20.119
1713351;13.20.20.119
1713352;13.20.20.119
1713353;13.20.20.119
1713354;13.20.20.119
1713359;13.20.20.119
1713360;13.20.20.190
1713361;13.20.20.190
1713362;13.20.20.190
1713363;13.20.20.190
1713364;13.20.20.190
1713365;13.20.20.190
1713366;13.20.20.190
1713430;13.20.20.190
1713431;13.20.20.190
1713432;13.20.20.190
1713433;13.20.20.190
1713434;13.20.20.190
1713435;13.20.20.190
1713436;13.20.20.190
1713437;13.20.20.190
1713438;13.20.20.190
1713450;13.20.20.190
1713451;13.20.20.190
1713452;13.20.20.190
1713453;13.20.20.190
1713454;13.20.20.190
1713455;13.20.20.190
1713456;13.20.20.190
1713457;13.20.20.190
1713460;13.20.20.190
1713461;13.20.20.190
1713462;13.20.20.190
1713463;13.20.20.190
1713464;13.20.20.190
1713465;13.20.20.190
1713466;13.20.20.190
1713467;13.20.20.190
1713468;13.20.20.190
1713470;13.20.20.190
1713471;13.20.20.190
1713472;13.20.20.190
1713473;13.20.20.190
1713474;13.20.20.190
1713475;13.20.20.190
1713480;13.20.20.190
1713481;13.20.20.190
1713482;13.20.20.190
1713483;13.20.20.190
1713484;13.20.20.190
1713485;13.20.20.190
1713490;13.20.20.190
1713491;13.20.20.190
1713492;13.20.20.190
1713493;13.20.20.190
1713494;13.20.20.190
1713495;13.20.20.190
1713496;13.20.20.190
1713497;13.20.20.190
1713498;13.20.20.190
1717010;13.20.20.190
1717100;13.20.20.190
1717110;13.20.20.190
1717120;13.20.20.190
1717130;13.20.20.190
1717140;13.20.20.190
1717150;13.20.20.190
1717160;13.20.20.190
1717161;13.20.20.190
1717162;13.20.20.190
1717163;13.20.20.190
1717164;13.20.20.190
1717165;13.20.20.190
1717166;13.20.20.190
1717167;13.20.20.190
1717170;13.20.20.190
1716030;13.20.31
1716370;13.20.31
1716371;13.20.31
1716440;13.20.31
1716441;13.20.31
1716503;13.20.31
1716513;13.20.31
1716514;13.20.31
1716520;13.20.31
1716521;13.20.31
1716522;13.20.31
1716530;13.20.31
1716531;13.20.31
1716533;13.20.31
1716535;13.20.31
1717050;13.20.31.110
1717610;13.20.31.110
1717620;13.20.31.110
1717630;13.20.31.110
1717640;13.20.31.110
1717650;13.20.31.110
1717660;13.20.31.110
1717670;13.20.31.110
1717680;13.20.31.110
1715540;13.20.31.120
1715541;13.20.31.120
1715550;13.20.31.120
1715551;13.20.31.120
1715610;13.20.31.120
1715611;13.20.31.120
1715620;13.20.31.120
1715621;13.20.31.120
1715680;13.20.31.129
1715681;13.20.31.129
1715682;13.20.31.129
1715683;13.20.31.129
1715684;13.20.31.129
1715685;13.20.31.129
1715690;13.20.31.140
1715691;13.20.31.140
1715692;13.20.31.140
1715693;13.20.31.140
1716460;13.20.31.140
1716461;13.20.31.140
1716483;13.20.31.140
1716484;13.20.31.140
1715520;13.20.31.160
1715521;13.20.31.160
1715530;13.20.31.160
1715531;13.20.31.160
1715590;13.20.31.160
1715591;13.20.31.160
1715600;13.20.31.160
1715601;13.20.31.160
1715660;13.20.31.160
1715661;13.20.31.160
1715662;13.20.31.160
1715663;13.20.31.160
1715664;13.20.31.160
